guid,time,value
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.866655172,-0.009567406729228655
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.86712069,-0.01359578850995651
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.867586207,-0.01628137636377508
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.868051724,-0.017288471808957043
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.868517241,-0.019302662699320974
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.868982759,-0.02366674296177615
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.869448276,-0.02333104448004883
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.869913793,-0.019302662699320974
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.87037931,-0.012588693064774548
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.870844828,-0.003860532539864194
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.871310345,0.0035248340581368735
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.871775862,0.0035248340581368735
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.872241379,-0.0021820401312275884
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.872706897,-0.0055390249485008005
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.873172414,-0.0028534370946822307
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.873637931,-0.0008392462043183033
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.874103448,-0.004867627985046159
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.874568966,-0.010406652933546959
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.875034483,-0.013931486991683832
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.8755,-0.017120622568093383
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.875965517,-0.020309758144502935
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.876431034,-0.021652552071412222
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.876896552,-0.022323949034866862
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.877362069,-0.021652552071412222
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.877827586,-0.01829556725413901
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.878293103,-0.01359578850995651
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.878758621,-0.008560311284046692
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.879224138,-0.003189135576409552
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.879689655,-0.00016784924086366064
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.880155172,-0.006881818875410085
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.88062069,-0.02668802929732204
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.881086207,-0.05589379720759898
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.881551724,-0.08426031891355765
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.882017241,-0.11564812695506219
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.882482759,-0.14518959334706644
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.882948276,-0.14955367360952163
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.883413793,-0.12101930266269931
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.88387931,-0.0780498970016022
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.884344828,-0.030045014114595252
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.884810345,0.011245899137865261
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.885275862,0.03474479285877775
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.885741379,0.043472953383688104
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.886206897,0.0481727321278706
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.886672414,0.05085831998168917
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.887137931,0.053208209353780414
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.887603448,0.05622949568932631
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.888068966,0.056900892652780956
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.888534483,0.056900892652780956
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.889,0.05555809872587166
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.889465517,0.051865415426871134
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.889931034,0.04515144579232471
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.890396552,0.0387731746395056
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.890862069,0.035751888303959714
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.891327586,0.035751888303959714
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.891793103,0.03810177767605096
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.892258621,0.04011596856641489
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.892724138,0.03373769741359579
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.893189655,0.013931486991683832
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.893655172,-0.007553215838864729
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.89412069,-0.02366674296177615
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.894586207,-0.03172350652323186
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.895051724,-0.019302662699320974
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.895517241,0.004531929503318838
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.895982759,0.024673838406958113
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.896448276,0.03843747615777828
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.896913793,0.04682993820096131
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.89737931,0.051529716945143814
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.897844828,0.04682993820096131
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.898310345,0.03474479285877775
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.898775862,0.01913481345845731
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.899241379,0.003189135576409552
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.899706897,-0.007217517357137408
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.900172414,-0.01326009002822919
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.900637931,-0.020309758144502935
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.901103448,-0.021988250553139542
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.901568966,-0.021652552071412222
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.902034483,-0.022995345998321506
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.9025,-0.022995345998321506
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.902965517,-0.022323949034866862
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.903431034,-0.021652552071412222
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.903896552,-0.022491798275730522
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.904362069,-0.025009536888685433
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.904827586,-0.030716411078049892
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.905293103,-0.03978027008468757
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.905758621,-0.042465857938506144
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.906224138,-0.03776607919432364
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.906689655,-0.033401998931868467
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.907155172,-0.029709315632867935
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.90762069,-0.020309758144502935
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.908086207,-0.013931486991683832
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.908551724,-0.011245899137865261
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.909017241,-0.010910200656137941
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.909482759,-0.011581597619592583
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.909948276,-0.007217517357137408
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.910413793,-0.00016784924086366064
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.91087931,0.006546120393682764
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.911344828,0.011917296101319903
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.911810345,0.01326009002822919
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.912275862,0.011078049897001601
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.912741379,0.007553215838864729
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.913206897,0.005874723430228122
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.913672414,0.0050354772259098195
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.914137931,0.0028534370946822307
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.914603448,-0.0028534370946822307
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.915068966,-0.011917296101319903
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.915534483,-0.020309758144502935
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.916,-0.022995345998321506
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.916465517,-0.020309758144502935
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.916931034,-0.01896696421759365
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.917396552,-0.025009536888685433
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.917862069,-0.033066300450141146
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.918327586,-0.03474479285877775
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.918793103,-0.029709315632867935
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.919258621,-0.022995345998321506
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.919724138,-0.01829556725413901
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.920189655,-0.01560997940032044
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.920655172,-0.011245899137865261
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.92112069,-0.007217517357137408
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.921586207,-0.004196231021591517
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.922051724,-0.0015106431677729458
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.922517241,-0.003189135576409552
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.922982759,-0.012252994583047227
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.923448276,-0.020309758144502935
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.923913793,-0.022995345998321506
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.92437931,-0.02366674296177615
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.924844828,-0.0323949034866865
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.925310345,-0.052201113908598454
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.925775862,-0.06865033951323721
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.926241379,-0.06663614862287326
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.926706897,-0.05656519417105363
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.927172414,-0.05169756618600748
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.927637931,-0.04313725490196078
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.928103448,-0.028030823224231328
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.928568966,-0.012252994583047227
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.929034483,-0.001846341649500267
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.9295,0.009231708247501335
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.929965517,0.01846341649500267
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.930431034,0.019638361181048294
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.930896552,0.017288471808957043
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.931362069,0.01560997940032044
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.931827586,0.01628137636377508
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.932293103,0.014602883955138474
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.932758621,0.009903105210955977
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.933224138,0.003189135576409552
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.933689655,-0.0035248340581368735
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.934155172,-0.008560311284046692
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.93462069,-0.012252994583047227
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.935086207,-0.012588693064774548
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.935551724,-0.017624170290684367
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.936017241,-0.0260166323338674
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.936482759,-0.028366521705958644
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.936948276,-0.020309758144502935
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.937413793,-0.007553215838864729
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.93787931,0.005874723430228122
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.938344828,0.014267185473411156
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.938810345,0.017959868772411687
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.939275862,0.014602883955138474
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.939741379,-0.0015106431677729458
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.940206897,-0.04783703364614328
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.940672414,-0.11564812695506219
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.941137931,-0.15928892957961394
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.941603448,-0.16600289921416037
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.942068966,-0.1411612115663386
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.942534483,-0.09097428854810408
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.943,-0.026352330815594724
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.943465517,0.030716411078049892
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.943931034,0.07066453040360113
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.944396552,0.09752040894178682
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.944862069,0.10893415732051576
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.945327586,0.10591287098496985
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.945793103,0.09600976577401388
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.946258621,0.08879224841687647
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.946724138,0.07905699244678416
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.947189655,0.06697184710460058
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.947655172,0.05622949568932631
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.94812069,0.049515526054779886
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.948586207,0.04515144579232471
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.949051724,0.043472953383688104
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.949517241,0.04078736552986953
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.949982759,0.03373769741359579
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.950448276,0.028702220187685965
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.950913793,0.0260166323338674
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.95137931,0.021652552071412222
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.951844828,0.01527428091859312
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.952310345,0.0052033264667734795
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.952775862,-0.008224612802319372
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.953241379,-0.01829556725413901
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.953706897,-0.022323949034866862
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.954172414,-0.02333104448004883
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.954637931,-0.02265964751659419
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.955103448,-0.020309758144502935
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.955568966,-0.01560997940032044
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.956034483,-0.013931486991683832
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.9565,-0.020309758144502935
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.956965517,-0.025345235370412753
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.957431034,-0.022995345998321506
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.957896552,-0.022323949034866862
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.958362069,-0.029037918669413288
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.958827586,-0.03608758678568704
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.959293103,-0.03978027008468757
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.959758621,-0.03810177767605096
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.960224138,-0.035416189822232394
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.960689655,-0.033066300450141146
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.961155172,-0.033066300450141146
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.96162069,-0.03105210955977722
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.962086207,-0.02719157701991302
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.962551724,-0.027695124742504008
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.963017241,-0.04213015945677882
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.963482759,-0.07200732433051041
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.963948276,-0.09349202716105898
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.964413793,-0.08761730373083085
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.96487931,-0.06730754558632791
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.965344828,-0.048508430609597926
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.965810345,-0.04061951628900587
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.966275862,-0.043808651865415424
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.966741379,-0.04917982757305257
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.967206897,-0.05085831998168917
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.967672414,-0.05253681239032577
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.968137931,-0.049851224536507206
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.968603448,-0.040451667048142216
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.969068966,-0.027862973983367664
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.969534483,-0.0157778286411841
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.97,-0.003189135576409552
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.970465517,0.007217517357137408
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.970931034,0.01628137636377508
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.971396552,0.024673838406958113
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.971862069,0.03138780804150454
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.972327586,0.035416189822232394
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.972793103,0.037262531471732654
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.973258621,0.04011596856641489
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.973724138,0.04011596856641489
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.974189655,0.03910887312123293
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.974655172,0.03944457160296025
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.97512069,0.0387731746395056
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.975586207,0.03776607919432364
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.976051724,0.03675898374914168
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.976517241,0.030716411078049892
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.976982759,0.014267185473411156
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.977448276,-0.004867627985046159
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.977913793,-0.01896696421759365
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.97837931,-0.025345235370412753
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.978844828,-0.02652018005645838
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.979310345,-0.022995345998321506
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.979775862,-0.01829556725413901
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.980241379,-0.012252994583047227
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.980706897,-0.0055390249485008005
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.981172414,-0.001846341649500267
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.981637931,-0.003860532539864194
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.982103448,-0.009903105210955977
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.982568966,-0.014602883955138474
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.983034483,-0.010910200656137941
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.9835,-0.0008392462043183033
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.983965517,0.006881818875410085
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.984431034,-0.0008392462043183033
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.984896552,-0.02333104448004883
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.985362069,-0.037094682230869
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.985827586,-0.03810177767605096
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.986293103,-0.028366521705958644
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.986758621,-0.010574502174410621
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.987224138,0.006546120393682764
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.987689655,0.013931486991683832
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.988155172,0.015106431677729458
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.98862069,0.017120622568093383
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.989086207,0.017624170290684367
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.989551724,0.017959868772411687
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.990017241,0.01594567788204776
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.990482759,0.003860532539864194
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.990948276,-0.0213168535896849
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.991413793,-0.048844129091325246
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.99187931,-0.06160067139696345
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.992344828,-0.05522240024414436
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.992810345,-0.0387731746395056
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.993275862,-0.022995345998321506
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.993741379,-0.009567406729228655
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.994206897,0.0006713969634546426
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.994672414,0.0052033264667734795
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.995137931,0.004867627985046159
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.995603448,0.008224612802319372
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.996068966,0.01594567788204776
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.996534483,0.02265964751659419
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.997,0.030045014114595252
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.997465517,0.035248340581368734
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.997931034,0.03189135576409552
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.998396552,0.02333104448004883
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.998862069,0.016449225604638743
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.999327586,0.011749446860456245
af7e1f1a-a617-467d-b735-38a2a9b64aa0,2.999793103,0.007553215838864729
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.000258621,0.0052033264667734795
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.000724138,0.003189135576409552
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.001189655,-0.0015106431677729458
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.001655172,-0.012588693064774548
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.00212069,-0.022995345998321506
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.002586207,-0.02265964751659419
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.003051724,-0.01829556725413901
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.003517241,-0.030045014114595252
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.003982759,-0.05589379720759898
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.004448276,-0.06865033951323721
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.004913793,-0.05656519417105363
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.00537931,-0.03843747615777828
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.005844828,-0.033066300450141146
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.006310345,-0.04515144579232471
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.006775862,-0.06529335469596398
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.007241379,-0.0767071030746929
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.007706897,-0.07737850003814756
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.008172414,-0.06881818875410085
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.008637931,-0.05622949568932631
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.009103448,-0.035416189822232394
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.009568966,-0.007217517357137408
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.010034483,0.0213168535896849
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.0105,0.044815747310597384
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.010965517,0.05857938506141757
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.011431034,0.062272068360418105
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.011896552,0.05622949568932631
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.012362069,0.04682993820096131
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.012827586,0.03743038071259632
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.013293103,0.03121995880064088
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.013758621,0.024673838406958113
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.014224138,0.01560997940032044
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.014689655,0.008560311284046692
af7e1f1a-a617-467d-b735-38a2a9b64aa0,3.015155172,0.0011749446860456242
